날짜,현재일기,현재기온,이슬점온도,체감온도,강수량,습도,풍향,풍속,해면기압
2016-02-01 14:00:00,-,5.2,-14.2,1.5,0,23,서북서,18.4,1025.0
2016-01-31 14:00:00,-,5.4,-3.9,2.4,0,51,북서,14.0,1026.7
2016-01-30 14:00:00,-,8.7,0.3,8.3,0,56,북,5.0,1024.1
2016-01-29 14:00:00,-,5.2,3.3,2.9,15.0,88,북서,10.1,1021.7
2016-01-28 14:00:00,-,3.4,-5.0,1.6,0.2,54,서북서,6.8,1027.5
2016-01-27 14:00:00,-,9.3,-8.3,7.9,0,28,남,9.4,1029.3
2016-01-26 14:00:00,-,6.9,-9.9,4.3,0,29,북서,13.3,1024.9
2016-01-25 14:00:00,-,1.0,-16.8,-3.2,0,25,북서,15.1,1026.4
2016-01-24 14:00:00,-,-4.6,-24.7,-11.0,0,19,서북서,19.8,1020.6
2016-01-23 14:00:00,-,-0.1,-19.3,-5.4,0,22,북서,20.2,1025.1
2016-01-22 14:00:00,-,5.2,-24.0,1.6,0,10,북서,18.0,1027.2
2016-01-21 14:00:00,-,1.2,-19.9,-2.5,0,19,북서,12.6,1024.5
2016-01-20 14:00:00,-,0.3,-18.9,-4.9,0,22,북서,20.2,1027.3
2016-01-19 14:00:00,-,-0.1,-21.0,-5.6,0,19,북서,21.6,1015.9
2016-01-18 14:00:00,-,5.3,-12.2,0.9,0.5,27,서북서,24.8,1008.5
2016-01-17 14:00:00,-,10.9,0.8,10.9,0,50,남남동,3.6,1014.5
2016-01-16 14:00:00,-,8.5,-5.7,8.5,0,36,남,3.2,1021.9
2016-01-15 14:00:00,-,8.0,-8.9,5.9,0,29,서북서,11.9,1020.5
2016-01-14 14:00:00,-,6.3,-9.6,4.3,0,31,북서,9.7,1021.0
2016-01-13 14:00:00,소낙눈 끝,2.0,-2.3,-4.0,0.5,73,북서,31.3,1020.8
2016-01-12 14:00:00,-,6.6,-24.1,3.1,0,9,서북서,19.8,1019.8
2016-01-11 14:00:00,-,7.4,-20.2,4.8,0,12,서북서,14.0,1022.5
2016-01-10 14:00:00,-,8.6,-9.8,6.9,0,26,북서,10.1,1024.7
2016-01-09 14:00:00,-,7.7,-9.7,5.0,0,28,북서,15.5,1023.7
2016-01-08 14:00:00,-,5.9,-12.1,2.5,0,26,북서,17.6,1020.8
2016-01-07 14:00:00,-,7.1,-11.6,4.2,0,25,북서,15.8,1021.7
2016-01-06 14:00:00,-,8.0,-9.9,6.0,0,27,북북서,11.5,1021.5
2016-01-05 14:00:00,-,5.1,-9.8,2.9,0.0,33,서북서,9.4,1024.8
2016-01-04 14:00:00,-,13.7,-4.5,12.8,0,28,북서,12.2,1020.6
2016-01-03 14:00:00,-,15.7,1.7,15.7,0,39,서북서,4.7,1018.4
2016-01-02 14:00:00,-,10.3,-2.4,10.3,0,41,서남서,2.9,1023.5
2016-01-01 14:00:00,-,9.0,-9.0,7.2,0,27,북서,11.5,1030.0
2015-12-31 14:00:00,-,9.3,-6.9,6.9,0,31,북서,16.2,1028.3
2015-12-30 14:00:00,-,8.9,-12.9,8.2,0,20,서,6.1,1028.2
2015-12-29 14:00:00,-,6.8,-18.9,4.1,0,14,서북서,14.4,1031.0
2015-12-28 14:00:00,-,4.5,-15.4,0.8,0,22,북서,17.3,1029.6
2015-12-27 14:00:00,-,8.6,-9.8,6.4,0,26,북서,13.7,1025.9
2015-12-26 14:00:00,-,11.6,-5.8,9.2,0,29,서북서,22.7,1018.3
2015-12-25 14:00:00,-,8.8,-15.7,6.7,0,16,북서,13.0,1019.0
2015-12-24 14:00:00,-,12.8,-1.1,11.7,0,38,북서,12.2,1016.7
2015-12-23 14:00:00,-,11.9,6.7,11.0,2.0,71,북서,9.4,1019.6
2015-12-22 14:00:00,-,13.8,0.0,13.8,0,39,서,5.8,1027.1
2015-12-21 14:00:00,-,13.0,3.8,12.0,3.0,54,북서,11.9,1024.6
2015-12-20 14:00:00,-,6.6,-2.5,6.6,0,52,서북서,3.2,1027.7
2015-12-19 14:00:00,-,10.6,-7.1,8.9,0,28,북서,13.0,1033.7
2015-12-18 14:00:00,-,7.2,-9.6,4.3,0,29,북서,16.6,1030.5
2015-12-17 14:00:00,-,3.8,-17.7,-0.1,0,19,북서,17.6,1025.3
2015-12-16 14:00:00,-,7.6,-6.9,4.6,0,35,북서,18.0,1016.1
2015-12-15 14:00:00,-,13.8,1.0,13.2,0.5,42,북북서,10.1,1016.4
2015-12-14 14:00:00,-,11.9,5.7,11.1,0.5,66,남동,8.6,1020.2
2015-12-13 14:00:00,-,14.3,-1.3,13.8,0,34,북서,9.7,1022.7
2015-12-12 14:00:00,-,14.3,-2.2,14.3,0,32,동남동,6.8,1023.0
2015-12-11 14:00:00,-,10.5,2.5,9.2,7.5,58,북서,10.1,1017.0
2015-12-10 14:00:00,-,11.1,10.6,10.1,6.5,97,북서,9.4,1016.8
2015-12-09 14:00:00,-,13.6,4.1,13.4,0,53,북서,6.8,1029.2
2015-12-08 14:00:00,-,16.2,1.8,16.2,0,38,남남서,6.5,1030.0
2015-12-07 14:00:00,-,16.8,2.3,16.8,0,38,남남서,5.0,1027.1
2015-12-06 14:00:00,-,9.5,-4.1,8.3,0,38,북서,8.6,1026.4
2015-12-05 14:00:00,-,9.8,-5.3,7.5,0,34,북서,16.6,1023.0
2015-12-04 14:00:00,-,9.4,-7.3,6.5,0,30,북서,21.6,1019.7
2015-12-03 14:00:00,-,9.1,-8.4,5.8,0,28,서북서,24.5,1012.4
2015-12-02 14:00:00,-,15.1,8.5,14.3,0,65,남동,13.7,1014.5
2015-12-01 14:00:00,-,17.0,2.1,17.0,0,37,남,5.0,1024.4
2015-11-30 14:00:00,-,15.9,-1.2,15.5,0.3,31,북서,11.9,1021.5
2015-11-29 14:00:00,-,14.0,-3.3,14.0,0,30,남남동,6.5,1026.1
2015-11-28 14:00:00,-,10.3,-4.1,8.4,0,36,북서,14.0,1029.4
2015-11-27 14:00:00,-,9.0,-7.2,6.4,0,31,북서,17.3,1022.7
2015-11-26 14:00:00,-,6.4,-10.8,2.2,0,28,서북서,25.9,1013.0
2015-11-25 14:00:00,-,8.8,5.1,6.8,0.2,78,북서,12.2,1017.0
2015-11-24 14:00:00,-,15.6,1.6,15.6,0,39,남남서,5.8,1022.8
2015-11-23 14:00:00,-,17.3,10.6,17.3,0.0,65,남동,6.8,1021.5
2015-11-22 14:00:00,-,18.3,6.7,18.3,0,47,동남동,7.6,1026.0
2015-11-21 14:00:00,-,14.4,6.4,13.9,0,59,서북서,10.1,1024.8
2015-11-20 14:00:00,-,19.3,3.8,19.3,0.1,36,북서,10.8,1022.0
2015-11-19 14:00:00,-,15.9,6.0,15.9,0,52,동남동,5.4,1022.0
2015-11-18 14:00:00,-,14.0,7.5,13.9,4.0,65,북서,6.8,1017.3
2015-11-17 14:00:00,-,17.8,16.4,17.8,0.1,92,서북서,4.7,1018.0
2015-11-16 14:00:00,-,19.7,9.8,19.7,0,53,남남동,11.2,1017.2
2015-11-15 14:00:00,-,19.5,7.8,19.5,0,47,북북서,7.6,1019.4
2015-11-14 14:00:00,-,18.9,15.3,18.9,0,80,서남서,4.7,1012.8
2015-11-13 14:00:00,-,13.2,12.0,13.0,8.5,93,북북서,6.5,1019.7
2015-11-12 14:00:00,-,18.6,6.7,18.3,0,46,남동,18.7,1028.9
2015-11-11 14:00:00,-,19.0,8.0,19.0,0,49,서북서,5.8,1027.5
2015-11-10 14:00:00,-,16.4,6.7,16.3,0,53,북서,10.1,1022.0
2015-11-09 14:00:00,-,18.5,11.5,18.5,3.5,64,북서,6.1,1015.1
2015-11-08 14:00:00,-,16.3,15.9,16.3,7.5,98,남동,4.3,1016.1
2015-11-07 14:00:00,-,15.9,15.5,15.9,5.5,98,서북서,5.0,1022.3
2015-11-06 14:00:00,-,21.5,6.9,21.5,0,39,동남동,3.6,1025.8
2015-11-05 14:00:00,-,23.0,4.4,23.0,0,30,서북서,6.1,1023.4
2015-11-04 14:00:00,-,22.2,5.9,22.2,0,35,남서,5.8,1027.6
2015-11-03 14:00:00,-,21.2,2.4,21.2,0,29,남,8.6,1028.3
2015-11-02 14:00:00,-,17.0,1.0,16.6,0.2,34,서북서,14.0,1020.7
2015-11-01 14:00:00,-,11.3,-1.1,10.6,0,42,서북서,7.6,1025.6
2015-10-31 14:00:00,-,14.8,-10.8,13.9,0,16,북서,14.4,1027.7
2015-10-30 14:00:00,-,16.4,-6.6,15.8,0,20,북서,15.5,1024.4
2015-10-29 14:00:00,-,19.4,3.5,19.4,0,35,북서,6.8,1021.3
2015-10-28 14:00:00,-,18.5,-4.9,18.4,0,20,북서,14.4,1019.3
2015-10-27 14:00:00,-,20.2,11.6,20.2,6.0,58,북서,13.3,1007.3
2015-10-26 14:00:00,-,20.0,4.8,20.0,0,37,남동,11.2,1020.7
2015-10-25 14:00:00,-,21.0,2.2,21.0,0,29,남동,16.9,1024.2
2015-10-24 14:00:00,-,24.0,9.9,24.0,0,41,북서,13.3,1016.2
2015-10-23 14:00:00,-,24.4,9.1,24.4,0,38,서,6.5,1018.2
2015-10-22 14:00:00,-,21.7,11.1,21.7,0,51,동,5.0,1021.7
2015-10-21 14:00:00,-,25.5,12.6,25.5,0,45,서,7.6,1017.6
2015-10-20 14:00:00,-,27.1,8.0,27.1,0,30,남동,8.3,1016.0
2015-10-19 14:00:00,-,26.8,8.7,26.8,0,32,남동,10.8,1016.5
2015-10-18 14:00:00,-,26.3,6.8,26.3,0,29,서북서,9.4,1018.6
2015-10-17 14:00:00,-,26.7,7.6,26.7,0,30,남남동,10.4,1019.5
2015-10-16 14:00:00,-,23.7,8.9,23.7,0,39,북서,5.0,1018.4
2015-10-15 14:00:00,-,24.9,9.5,24.9,0,38,남동,12.2,1019.3
2015-10-14 14:00:00,-,24.6,3.8,24.6,0,26,서북서,13.0,1019.4
2015-10-13 14:00:00,-,22.2,1.2,22.2,0,25,서북서,10.8,1020.0
2015-10-12 14:00:00,-,20.7,2.0,20.7,0,29,북서,14.8,1016.2
2015-10-11 14:00:00,-,18.5,0.5,18.4,0,30,서,15.1,1013.4
2015-10-10 14:00:00,-,22.2,4.2,22.2,0,31,서남서,14.4,1010.2
2015-10-09 14:00:00,-,24.9,5.1,24.9,0,28,서북서,8.6,1009.6
2015-10-08 14:00:00,-,24.0,7.5,24.0,0,35,북서,5.8,1012.3
2015-10-07 14:00:00,-,26.2,7.7,26.2,0,31,남동,8.6,1016.9
2015-10-06 14:00:00,-,26.1,11.4,26.1,0,40,남남동,13.3,1019.7
2015-10-05 14:00:00,-,26.1,7.6,26.1,0,31,남,8.6,1022.3
2015-10-04 14:00:00,-,25.7,7.2,25.7,0,31,남남동,9.7,1024.6
2015-10-03 14:00:00,-,26.0,7.5,26.0,0,31,서북서,9.7,1018.7
2015-10-02 14:00:00,-,22.2,-1.8,22.2,0,20,북서,14.4,1014.3
2015-10-01 14:00:00,-,25.1,24.2,25.1,26.5,95,서,23.8,998.0
2015-09-30 14:00:00,-,21.5,10.9,67,0.0,51,남동,9.4,1023.4
2015-09-29 14:00:00,-,27.8,11.3,74,0,36,동남동,6.1,1023.4
2015-09-28 14:00:00,-,30.0,5.9,74,0,22,남동,6.5,1017.9
2015-09-27 14:00:00,-,26.9,14.6,74,0,47,남동,16.6,1014.0
2015-09-26 14:00:00,-,28.2,17.0,76,0,51,남,11.5,1009.9
2015-09-25 14:00:00,-,26.1,15.1,73,0,51,서,4.0,1006.2
2015-09-24 14:00:00,-,22.9,17.5,71,1.0,72,북서,6.5,1006.2
2015-09-23 14:00:00,-,19.2,18.5,66,1.0,96,북서,10.4,1011.6
2015-09-22 14:00:00,-,26.2,13.9,73,0,47,남동,18.0,1016.4
2015-09-21 14:00:00,-,28.2,16.1,76,0,48,남,8.6,1014.0
2015-09-20 14:00:00,-,27.0,15.3,74,0,49,남남동,10.4,1011.7
2015-09-19 14:00:00,-,26.6,15.6,74,0,51,남서,7.9,1013.4
2015-09-18 14:00:00,-,26.7,13.4,73,0,44,남남서,4.7,1016.4
2015-09-17 14:00:00,-,19.7,18.7,67,38.5,94,북북서,8.3,1015.2
2015-09-16 14:00:00,-,24.2,13.4,71,0,51,동,5.0,1016.4
2015-09-15 14:00:00,-,24.8,10.6,71,0,41,서북서,5.0,1020.4
2015-09-14 14:00:00,-,24.8,7.8,70,0,34,동북동,6.8,1019.7
2015-09-13 14:00:00,-,25.4,6.0,70,0,29,서북서,14.0,1016.1
2015-09-12 14:00:00,-,21.9,20.8,71,1.5,94,북북서,3.6,1009.2
2015-09-11 14:00:00,-,28.1,12.8,74,0,39,남서,13.0,1009.9
2015-09-10 14:00:00,-,27.7,9.4,73,0,32,남남동,12.2,1013.3
2015-09-09 14:00:00,-,28.8,8.4,74,0,28,서남서,5.4,1013.3
2015-09-08 14:00:00,-,26.6,9.8,72,0,35,서,9.0,1014.8
2015-09-07 14:00:00,-,27.2,11.2,73,0,37,서남서,7.6,1011.4
2015-09-06 14:00:00,-,22.5,15.5,70,17.5,65,서북서,9.7,1005.5
2015-09-05 14:00:00,-,26.9,15.9,74,0,51,남동,13.3,1009.9
2015-09-04 14:00:00,-,29.2,17.7,77,0,50,남남서,9.7,1012.3
2015-09-03 14:00:00,-,26.6,20.4,76,0.5,69,서,4.7,1010.0
2015-09-02 14:00:00,-,28.5,19.4,77,0.5,58,남동,10.1,1013.2
2015-09-01 14:00:00,-,26.6,18.7,75,6.5,62,서북서,10.4,1009.9
2015-08-31 14:00:00,-,28.6,16.8,76,0,49,남동,8.6,1011.9
2015-08-30 14:00:00,-,30.5,17.5,78,0,46,남남동,7.6,1011.2
2015-08-29 14:00:00,-,28.0,18.1,76,0,55,남,5.4,1009.2
2015-08-28 14:00:00,-,29.4,19.7,78,0,56,남남동,15.5,1007.8
2015-08-27 14:00:00,-,28.8,17.0,77,0,49,남서,9.7,1007.6
2015-08-26 14:00:00,-,28.0,17.2,76,0,52,남남동,7.6,1005.7
2015-08-25 14:00:00,-,23.4,22.8,74,32.0,97,서북서,12.6,992.4
2015-08-24 14:00:00,-,27.1,18.6,76,0,60,북서,3.6,1007.1
2015-08-23 14:00:00,-,30.0,20.8,80,0,58,서남서,6.8,1007.1
2015-08-22 14:00:00,-,28.6,18.3,77,0,54,서북서,4.3,1005.7
2015-08-21 14:00:00,-,24.4,23.3,75,50.0,94,북서,4.0,1003.4
2015-08-20 14:00:00,-,28.0,20.2,77,0,63,북서,6.5,1009.9
2015-08-19 14:00:00,-,29.9,18.9,78,0,52,남동,8.6,1013.5
2015-08-18 14:00:00,-,29.1,17.2,77,0,49,서북서,4.7,1013.3
2015-08-17 14:00:00,-,31.0,16.5,78,3.5,42,남남서,3.6,1007.1
2015-08-16 14:00:00,-,31.4,17.6,79,0,44,남동,18.0,1006.8
2015-08-15 14:00:00,-,32.6,18.3,80,0,43,남남동,13.7,1008.5
2015-08-14 14:00:00,-,32.0,15.4,79,0,37,서북서,7.6,1005.6
2015-08-13 14:00:00,-,29.4,19.9,79,0,57,남남동,16.6,1005.3
2015-08-12 14:00:00,-,24.0,23.6,75,6.0,98,북북서,6.8,1003.4
2015-08-11 14:00:00,-,31.0,17.6,79,0.0,45,북서,8.6,1007.8
2015-08-10 14:00:00,-,34.2,16.5,81,0,35,서북서,10.1,1008.4
2015-08-09 14:00:00,-,34.5,21.8,84,0,48,남남동,16.2,1009.7
2015-08-08 14:00:00,-,35.9,22.1,85,0,45,남남서,11.9,1013.3
2015-08-07 14:00:00,-,35.7,21.5,84,0,44,남남서,11.9,1015.1
2015-08-06 14:00:00,-,34.6,21.2,84,0,46,남,13.0,1011.7
2015-08-05 14:00:00,-,34.7,22.0,84,0,48,남,11.9,1008.5
2015-08-04 14:00:00,-,32.3,19.5,81,0,47,서남서,18.0,1008.2
2015-08-03 14:00:00,-,33.4,17.5,81,0,39,남남서,14.4,1010.8
2015-08-02 14:00:00,-,32.6,21.7,82,0,53,남서,11.9,1011.7
2015-08-01 14:00:00,-,33.6,22.0,83,0,51,남동,16.9,1011.3
2015-07-31 14:00:00,-,34.1,23.1,84,0,53,남남동,13.3,1009.3
2015-07-30 14:00:00,-,32.8,24.2,84,0,61,남남동,16.2,1009.7
2015-07-29 14:00:00,-,33.2,24.6,85,0.0,61,남남동,10.8,1008.1
2015-07-28 14:00:00,-,33.2,21.0,82,0,49,서북서,11.9,1007.9
2015-07-27 14:00:00,-,32.9,20.4,82,0,48,서남서,19.1,1007.5
2015-07-26 14:00:00,-,33.5,20.6,82,0,47,남남동,13.3,1007.8
2015-07-25 14:00:00,-,30.8,19.8,80,0,52,서남서,11.5,1009.3
2015-07-24 14:00:00,-,26.8,26.1,80,1.5,96,남남동,9.0,1008.5
2015-07-23 14:00:00,-,28.1,23.8,80,53.5,78,서남서,16.2,1009.7
2015-07-22 14:00:00,-,26.4,26.0,79,0.5,98,남남동,7.2,1007.4
2015-07-21 14:00:00,-,28.2,22.8,79,3.5,73,남,7.2,1008.1
2015-07-20 14:00:00,-,27.0,21.7,77,0,73,동,1.8,1009.6
2015-07-19 14:00:00,-,28.0,17.8,76,0.1,54,남동,16.2,1011.2
2015-07-18 14:00:00,-,27.3,16.2,75,0,51,남남동,13.7,1010.2
2015-07-17 14:00:00,-,24.4,13.5,71,0,51,남동,13.0,1005.5
2015-07-16 14:00:00,-,26.5,14.5,73,0,48,서북서,9.7,1005.6
2015-07-15 14:00:00,-,28.6,20.8,78,0.0,63,북북동,4.7,1005.4
2015-07-14 14:00:00,-,28.5,21.7,79,0,67,남동,13.3,1004.6
2015-07-13 14:00:00,-,23.7,21.7,74,0,89,서,16.6,1000.2
2015-07-12 14:00:00,-,24.1,23.7,75,22.0,98,동남동,27.7,999.8
2015-07-11 14:00:00,-,28.3,21.5,78,0,67,남,15.5,1011.4
2015-07-10 14:00:00,-,30.3,20.8,80,0,57,남남동,8.3,1013.7
2015-07-09 14:00:00,-,26.2,20.9,76,14.0,73,서남서,4.3,1015.6
2015-07-08 14:00:00,-,22.4,22.0,72,21.0,98,남남동,2.9,1011.8
2015-07-07 14:00:00,-,19.8,19.4,68,6.5,98,북서,4.7,1010.9
2015-07-06 14:00:00,-,24.7,16.1,72,0,59,남동,16.9,1011.7
2015-07-05 14:00:00,-,26.3,16.2,74,0,54,남,13.3,1011.9
2015-07-04 14:00:00,-,24.2,13.7,71,0,52,남동,7.6,1010.7
2015-07-03 14:00:00,-,30.4,10.3,76,0,29,북서,6.5,1004.3
2015-07-02 14:00:00,-,25.9,15.2,73,0,52,남남동,16.9,1002.7
2015-07-01 14:00:00,-,26.4,19.0,75,0.1,64,남남동,16.6,996.4
2015-06-30 14:00:00,-,20.7,20.3,69,4.0,98,남남서,4.0,1000.9
2015-06-29 14:00:00,-,29.0,14.7,76,0,42,남남동,9.0,1007.5
2015-06-28 14:00:00,-,25.7,15.0,73,0,52,서남서,5.0,1010.9
2015-06-27 14:00:00,-,23.9,15.1,71,0,58,남동,9.4,1007.2
2015-06-26 14:00:00,-,24.9,22.3,75,15.0,86,서북서,5.4,993.6
2015-06-25 14:00:00,-,27.6,15.2,75,0,47,남동,7.6,1004.4
2015-06-24 14:00:00,-,27.2,14.5,74,0,46,남동,14.4,1009.6
2015-06-23 14:00:00,-,28.3,14.8,75,0,44,남동,15.1,1011.2
2015-06-22 14:00:00,-,26.3,16.2,74,0,54,남남동,16.2,1010.6
2015-06-21 14:00:00,-,24.7,15.8,72,0,58,남남서,9.4,1010.9
2015-06-20 14:00:00,-,21.9,15.7,69,0.5,68,남남동,10.4,1010.2
2015-06-19 14:00:00,-,26.4,14.1,73,0,47,북북서,4.3,1008.9
2015-06-18 14:00:00,-,25.0,15.0,72,0,54,서,6.1,1005.6
2015-06-17 14:00:00,-,24.7,13.8,71,0,51,남동,6.5,1005.7
2015-06-16 14:00:00,-,23.5,18.8,72,0,75,남,18.0,1006.0
2015-06-15 14:00:00,-,25.1,19.9,74,0,73,남남동,9.0,1008.4
2015-06-14 14:00:00,-,26.7,18.0,75,0,59,남동,19.1,1007.2
2015-06-13 14:00:00,-,24.2,19.6,73,0,76,남동,9.7,1008.6
2015-06-12 14:00:00,-,28.8,16.6,76,0,48,남남동,16.6,1004.3
2015-06-11 14:00:00,-,23.1,19.6,72,0.3,81,남동,10.4,1003.4
2015-06-10 14:00:00,-,30.1,14.6,77,0,39,남남동,15.8,1008.8
2015-06-09 14:00:00,-,27.5,13.0,74,0,41,서북서,11.2,1006.8
2015-06-08 14:00:00,-,23.1,17.0,71,0.5,69,정온,1.4,1008.1
2015-06-07 14:00:00,-,25.5,10.5,71,0,39,남남서,8.3,1014.8
2015-06-06 14:00:00,-,24.2,11.8,70,0,46,남,18.4,1014.4
2015-06-05 14:00:00,-,15.3,12.7,59,4.5,85,북북서,4.7,1006.4
2015-06-04 14:00:00,-,27.4,8.2,72,0,30,남남동,19.8,1010.4
2015-06-03 14:00:00,-,27.2,9.5,72,0,33,남남동,17.6,1005.2
2015-06-02 14:00:00,-,24.8,17.0,73,0,62,남남동,12.6,1008.9
2015-06-01 14:00:00,-,27.0,14.3,74,0,46,남남동,13.3,1010.1
2015-05-31 14:00:00,-,30.2,9.6,75,0,28,서북서,4.7,1007.5
2015-05-30 14:00:00,-,20.2,16.8,67,2.5,81,서북서,8.6,1004.7
2015-05-29 14:00:00,-,29.6,8.6,74,0,27,남남동,13.0,1007.1
2015-05-28 14:00:00,-,29.7,2.8,73,0,18,남동,13.7,1009.1
2015-05-27 14:00:00,-,29.9,9.9,75,0,29,남남동,14.4,1010.3
2015-05-26 14:00:00,-,32.7,3.5,76,0,16,서,12.6,1009.5
2015-05-25 14:00:00,-,26.3,10.8,72,0,38,남남동,19.8,1008.1
2015-05-24 14:00:00,-,26.8,7.2,72,0,29,남남동,16.9,1007.6
2015-05-23 14:00:00,-,26.7,9.0,72,0,33,남,9.4,1010.7
2015-05-22 14:00:00,-,26.0,8.0,71,0,32,남동,20.2,1013.6
2015-05-21 14:00:00,-,26.0,8.4,71,0,33,남남서,11.2,1013.4
2015-05-20 14:00:00,-,24.9,1.0,69,0,21,서,12.6,1006.4
2015-05-19 14:00:00,-,25.0,15.3,72,0,55,남남동,13.7,1005.8
2015-05-18 14:00:00,-,14.2,13.8,58,14.0,98,북서,5.0,1006.0
2015-05-17 14:00:00,-,24.9,5.6,69,0,29,남,15.5,1011.8
2015-05-16 14:00:00,-,22.0,14.6,69,0.5,63,남남동,14.8,1009.6
2015-05-15 14:00:00,-,21.2,16.9,69,0,77,남동,16.6,1009.2
2015-05-14 14:00:00,-,24.6,17.0,73,0,63,남남서,10.8,1009.7
2015-05-13 14:00:00,-,25.3,7.4,70,0,32,남서,19.1,1007.4
2015-05-12 14:00:00,-,19.7,6.0,64,17.5,41,서남서,15.8,1003.0
2015-05-11 14:00:00,-,19.6,9.4,65,0.0,52,남남동,14.8,1015.7
2015-05-10 14:00:00,-,23.2,9.5,69,0,42,남남동,14.4,1018.0
2015-05-09 14:00:00,-,21.1,10.5,67,0.3,51,남남동,15.1,1010.9
2015-05-08 14:00:00,-,23.8,4.1,68,0,28,남,18.7,1013.0
2015-05-07 14:00:00,-,23.8,3.6,68,0,27,남남동,15.5,1012.1
2015-05-06 14:00:00,-,20.4,7.0,65,0,42,남남동,11.2,1012.1
2015-05-05 14:00:00,-,22.4,2.4,67,0,27,남남동,17.6,1010.6
2015-05-04 14:00:00,-,25.3,-5.1,68,0,13,북서,17.3,1005.9
2015-05-03 14:00:00,-,17.1,16.7,63,23.0,98,동남동,10.4,1007.5
2015-05-02 14:00:00,-,26.0,14.7,73,0,50,남남동,14.8,1013.4
2015-05-01 14:00:00,구름많음,25.0,13.2,72,0,48,서남서,10.8,1011.2
2015-04-30 14:00:00,-,20.7,13.1,67,0,62,남동,16.6,1014.0
2015-04-29 14:00:00,-,16.5,15.8,62,16.5,96,남동,6.1,1013.8
2015-04-28 14:00:00,-,24.1,10.7,70,0,43,남남동,16.2,1014.6
2015-04-27 14:00:00,-,26.5,0.9,70,0,19,남남서,11.5,1016.4
2015-04-26 14:00:00,-,26.4,3.5,70,0,23,남남동,14.4,1018.0
2015-04-25 14:00:00,-,25.1,-7.4,68,0,11,서북서,16.9,1019.2
2015-04-24 14:00:00,-,22.0,9.5,67,0,45,남동,15.8,1018.4
2015-04-23 14:00:00,-,23.1,-1.1,67,0,20,남남서,11.2,1020.8
2015-04-22 14:00:00,-,22.6,3.6,67,0,29,남남동,15.8,1016.3
2015-04-21 14:00:00,-,18.8,8.1,64,0,50,남남동,19.1,1016.0
2015-04-20 14:00:00,-,12.2,10.4,54,7.0,89,북북서,5.4,1005.8
2015-04-19 14:00:00,-,15.7,15.3,60,19.5,98,동,10.8,1008.1
2015-04-18 14:00:00,-,21.4,-11.5,64,0.0,10,남동,13.0,1017.0
2015-04-17 14:00:00,맑음,17.2,-4.1,61,0,23,서남서,7.9,1016.3
2015-04-16 14:00:00,-,18.6,8.2,63,0,51,남서,16.2,1008.5
2015-04-15 14:00:00,-,19.0,3.5,63,0,36,서,16.9,1008.3
2015-04-14 14:00:00,-,15.6,-1.0,59,8.5,32,남,16.9,1007.9
2015-04-13 14:00:00,-,12.8,8.2,55,12.5,74,서북서,5.0,1015.4
2015-04-12 14:00:00,-,19.0,-8.2,62,0,15,동,10.8,1023.2
2015-04-11 14:00:00,-,19.5,-2.8,63,0,22,남동,24.5,1024.5
2015-04-10 14:00:00,-,19.6,0.0,64,0,27,남동,14.0,1020.2
2015-04-09 14:00:00,-,14.7,1.2,58,0,40,남동,16.6,1024.2
2015-04-08 14:00:00,-,11.6,1.5,54,0,50,동,4.7,1026.2
2015-04-07 14:00:00,-,10.6,1.9,53,0,55,동남동,8.3,1024.0
2015-04-06 14:00:00,-,12.3,10.3,54,9.5,88,남서,2.2,1017.0
2015-04-05 14:00:00,-,12.7,8.9,55,1.5,78,남,5.0,1014.8
2015-04-04 14:00:00,-,16.2,3.9,60,0,44,동남동,19.1,1015.1
2015-04-03 14:00:00,-,22.9,11.6,69,19.5,49,서북서,13.3,1003.8
2015-04-02 14:00:00,-,16.0,7.9,60,0,59,남동,16.9,1010.9
2015-04-01 14:00:00,-,12.1,6.1,55,0.2,67,동남동,7.6,1016.4
2015-03-31 14:00:00,-,14.3,13.9,13.5,0.2,98,남남동,11.9,1017.0
2015-03-30 14:00:00,-,20.1,2.8,20.1,0,32,남남동,19.8,1019.5
2015-03-29 14:00:00,-,21.4,1.0,21.4,0,26,북북서,10.8,1015.5
2015-03-28 14:00:00,-,19.5,-4.0,19.5,0,20,남남서,10.1,1016.9
2015-03-27 14:00:00,-,19.9,-13.9,19.9,0,9,서,11.2,1024.2
2015-03-26 14:00:00,-,18.2,-6.5,18.2,0,18,남남서,9.0,1031.4
2015-03-25 14:00:00,-,13.6,-6.6,12.2,0,24,남남동,16.9,1034.2
2015-03-24 14:00:00,-,12.1,-16.5,10.4,0,12,북서,15.8,1029.8
2015-03-23 14:00:00,-,13.5,-20.2,12.0,0,8,북서,16.9,1022.6
2015-03-22 14:00:00,-,18.5,-16.4,18.2,0,8,북서,18.7,1017.5
2015-03-21 14:00:00,-,21.8,3.9,21.8,0,31,남,6.1,1014.1
2015-03-20 14:00:00,-,21.2,-0.1,21.2,0,24,남남동,9.4,1016.4
2015-03-19 14:00:00,-,17.5,8.3,17.5,3.0,55,남,8.3,1013.8
2015-03-18 14:00:00,-,11.4,10.6,11.3,23.5,95,남남동,5.0,1010.7
2015-03-17 14:00:00,-,21.8,-2.8,21.8,0,19,남동,15.5,1016.2
2015-03-16 14:00:00,-,20.2,-2.8,20.2,0,21,남남동,8.3,1020.0
2015-03-15 14:00:00,-,16.3,-6.7,16.0,0,20,남남동,11.9,1020.4
